,0,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
7433,1559870,1,0,1 user reviews,0,1,1
7434,1488540,4,0,4 user reviews,2,2,4
7435,1597400,20,7,Positive,27,1,28
7436,1587500,2,0,2 user reviews,2,0,2
7437,1602140,0,0,No user reviews,0,0,0
7438,1602150,5,0,6 user reviews,2,4,6
7439,1561010,0,0,No user reviews,0,0,0
7440,1550400,0,0,No user reviews,0,0,0
7441,1216740,1,0,1 user reviews,1,0,1
7442,1408860,2,6,Mostly Positive,37,10,47
7443,1124600,17,5,Mixed,11,6,17
7444,829590,4,6,Mostly Positive,955,279,1234
7445,1507600,9,0,9 user reviews,6,3,9
7446,1605530,0,0,No user reviews,0,0,0
7447,1338790,11,7,Positive,11,0,11
7448,978520,4,6,Mostly Positive,1044,307,1351
7449,1247160,6,0,6 user reviews,6,0,6
7450,1583070,1,0,1 user reviews,1,0,1
7451,1183480,4,0,4 user reviews,4,0,4
7452,1600090,7,0,7 user reviews,5,2,7
7453,885970,20,6,Mostly Positive,4143,1338,5481
7454,1556200,11,6,Mostly Positive,1280,322,1602
7455,1573580,2,8,Very Positive,52,2,54
7456,1385100,3,8,Very Positive,225,54,279
7457,1605960,0,0,No user reviews,0,0,0
7458,1447640,8,0,8 user reviews,7,1,8
7459,1427320,9,0,9 user reviews,5,4,9
7460,1602200,0,0,No user reviews,0,0,0
7461,1600330,0,0,No user reviews,0,0,0
7462,1600350,7,0,7 user reviews,1,6,7
7463,1530770,20,4,Mostly Negative,34,72,106
7464,1501530,3,0,3 user reviews,2,1,3
7465,1167300,4,5,Mixed,12,11,23
7466,1603020,1,0,1 user reviews,1,0,1
7467,1170350,1,0,1 user reviews,1,0,1
7468,1582740,2,0,2 user reviews,0,2,2
7469,1590850,1,8,Very Positive,53,2,55
7470,1601950,20,5,Mixed,21,12,33
7471,1597070,1,0,1 user reviews,0,1,1
7472,1600020,0,0,No user reviews,0,0,0
7473,1586930,0,0,No user reviews,0,0,0
7474,1470310,20,7,Positive,30,4,34
7475,1270330,2,0,2 user reviews,2,0,2
7476,664000,4,6,Mostly Positive,153,42,195
7477,1603930,2,0,2 user reviews,1,1,2
7478,1380750,0,0,No user reviews,0,0,0
7479,1407200,2,6,Mostly Positive,44,13,57
7480,1598600,3,0,3 user reviews,3,0,3
7481,1410260,18,7,Positive,18,0,18
7482,1588460,0,0,No user reviews,0,0,0
7483,1540490,12,5,Mixed,5,7,12
7484,1570720,0,0,No user reviews,0,0,0
7485,1583370,2,0,2 user reviews,1,1,2
7486,726450,2,0,2 user reviews,2,0,2
7487,1599430,0,0,No user reviews,0,0,0
7488,1258960,1,0,1 user reviews,0,1,1
7489,1509670,5,0,5 user reviews,4,1,5
7490,1567740,0,0,No user reviews,0,0,0
7491,1528080,0,0,No user reviews,0,0,0
7492,1428030,0,0,No user reviews,0,0,0
7493,1530440,4,0,4 user reviews,3,1,4
7494,1417050,1,6,Mostly Positive,7,3,10
7495,1496680,1,6,Mostly Positive,11,3,14
7496,1559740,0,0,No user reviews,0,0,0
7497,1104340,1,8,Very Positive,76,19,95
7498,1066420,0,0,No user reviews,0,0,0
7499,1408710,15,7,Positive,13,2,15
7500,1605050,0,0,No user reviews,0,0,0
7501,1597670,1,0,1 user reviews,1,0,1
7502,843180,1,7,Positive,36,2,38
7503,1319320,4,0,4 user reviews,4,0,4
7504,1291230,13,7,Positive,12,1,13
7505,1578100,1,7,Positive,13,2,15
7506,1595250,1,0,1 user reviews,1,0,1
7507,1558900,0,0,No user reviews,0,0,0
7508,1570700,0,0,No user reviews,0,0,0
7509,1482430,20,7,Positive,22,0,22
7510,1575030,1,0,1 user reviews,1,0,1
7511,1388400,1,0,1 user reviews,1,0,1
7512,1581850,0,0,No user reviews,0,0,0
7513,1484980,1,0,1 user reviews,1,0,1
7514,1373560,2,0,2 user reviews,1,1,2
7515,1603360,0,0,No user reviews,0,0,0
7516,1539270,0,0,No user reviews,0,0,0
7517,1142030,5,0,5 user reviews,4,1,5
7518,1592900,0,0,No user reviews,0,0,0
7519,1604370,1,0,1 user reviews,0,1,1
7520,1601990,0,0,No user reviews,0,0,0
7521,1602990,1,0,8 user reviews,7,1,8
7522,1599080,0,0,No user reviews,0,0,0
7523,1596430,1,0,1 user reviews,0,1,1
7524,1552790,2,0,2 user reviews,2,0,2
7525,1586620,1,7,Positive,12,0,12
7526,1574530,5,0,5 user reviews,5,0,5
7527,1235350,4,0,4 user reviews,3,1,4
7528,1591130,11,5,Mixed,5,6,11
7529,1577660,20,8,Very Positive,53,0,53
7530,1459500,1,8,Very Positive,102,24,126
7531,1225040,1,0,1 user reviews,1,0,1
7532,1528820,0,0,No user reviews,0,0,0
7533,1373470,0,0,No user reviews,0,0,0
7534,1199910,20,5,Mixed,15,10,25
7535,1562020,0,0,No user reviews,0,0,0
7536,1165910,18,6,Mostly Positive,13,5,18
7537,1585330,0,0,No user reviews,0,0,0
7538,1210260,2,0,2 user reviews,1,1,2
7539,1573300,1,8,Very Positive,89,21,110
7540,1601850,0,0,No user reviews,0,0,0
7541,1341570,4,0,4 user reviews,4,0,4
7542,1597520,0,0,No user reviews,0,0,0
7543,1594980,3,0,3 user reviews,3,0,3
7544,1591160,2,0,2 user reviews,1,1,2
7545,942010,2,0,2 user reviews,1,1,2
7546,1602280,0,0,No user reviews,0,0,0
7547,1616230,3,0,3 user reviews,1,2,3
7548,1506280,1,6,Mostly Positive,110,31,141
7549,1600600,4,0,4 user reviews,0,4,4
7550,1596990,1,0,1 user reviews,0,1,1
7551,1596850,0,0,No user reviews,0,0,0
7552,1558100,2,5,Mixed,66,31,97
7553,1575330,0,0,No user reviews,0,0,0
7554,1458420,0,0,No user reviews,0,0,0
7555,1548110,1,0,3 user reviews,3,0,3
7556,1580210,20,7,Positive,23,2,25
7557,1576150,2,0,2 user reviews,1,1,2
7558,1598710,2,0,2 user reviews,1,1,2
7559,1583870,1,0,1 user reviews,0,1,1
7560,1388320,1,0,1 user reviews,1,0,1
7561,1596310,2,6,Mostly Positive,478,185,663
7562,1598130,0,0,No user reviews,0,0,0
7563,1596070,20,5,Mixed,25,11,36
7564,1580990,0,0,No user reviews,0,0,0
7565,1548820,1,8,Very Positive,48,6,54
7566,1597110,0,0,No user reviews,0,0,0
7567,1481360,0,0,No user reviews,0,0,0
7568,1576880,0,0,No user reviews,0,0,0
7569,1584630,0,0,No user reviews,0,0,0
7570,1184890,1,6,Mostly Positive,31,11,42
7571,1559790,1,0,1 user reviews,1,0,1
7572,1574800,1,8,Very Positive,51,8,59
7573,1592970,14,5,Mixed,8,6,14
7574,1595460,2,0,2 user reviews,2,0,2
7575,1598370,20,7,Positive,27,1,28
7576,1307760,5,0,5 user reviews,3,2,5
7577,1586270,6,0,6 user reviews,5,1,6
7578,1579720,2,0,2 user reviews,2,0,2
7579,1596640,7,0,7 user reviews,6,1,7
7580,1599530,15,6,Mostly Positive,11,4,15
7581,1612550,6,0,6 user reviews,5,1,6
7582,1590150,4,0,4 user reviews,1,3,4
7583,1548870,0,0,No user reviews,0,0,0
7584,1584810,0,0,No user reviews,0,0,0
7585,1394240,0,0,No user reviews,0,0,0
7586,1599270,4,0,4 user reviews,2,2,4
7587,1577160,20,6,Mostly Positive,30,10,40
7588,1347630,0,0,No user reviews,0,0,0
7589,1113560,20,8,Very Positive,7261,720,7981
7590,1477420,0,0,No user reviews,0,0,0
7591,1601100,0,0,No user reviews,0,0,0
7592,1549060,1,7,Positive,31,5,36
7593,1441670,1,7,Positive,34,0,34
7594,1598490,0,0,No user reviews,0,0,0
7595,1576490,20,7,Positive,26,2,28
7596,1587660,0,0,No user reviews,0,0,0
7597,1593570,0,0,No user reviews,0,0,0
7598,1254410,1,0,1 user reviews,1,0,1
7599,1582090,16,7,Positive,14,2,16
7600,1517530,13,7,Positive,12,1,13
7601,1594490,1,0,1 user reviews,1,0,1
7602,1595760,0,0,No user reviews,0,0,0
7603,1589790,4,0,4 user reviews,1,3,4
7604,1592340,1,7,Positive,19,0,19
7605,1590920,2,0,2 user reviews,1,1,2
7606,1592550,6,0,6 user reviews,6,0,6
7607,1592370,6,0,6 user reviews,6,0,6
7608,1595270,3,0,3 user reviews,0,3,3
7609,1396150,20,6,Mostly Positive,63,16,79
7610,1592930,0,0,No user reviews,0,0,0
7611,1132770,1,0,1 user reviews,1,0,1
7612,1564920,6,0,6 user reviews,6,0,6
7613,1594810,2,0,2 user reviews,1,1,2
7614,1584800,0,0,No user reviews,0,0,0
7615,1580670,2,0,2 user reviews,2,0,2
7616,1535500,15,5,Mixed,10,5,15
7617,1595790,0,0,No user reviews,0,0,0
7618,1380490,5,0,5 user reviews,4,1,5
7619,1589500,0,0,No user reviews,0,0,0
7620,1546550,0,0,No user reviews,0,0,0
7621,1571960,20,5,Mixed,10,10,20
7622,1567720,1,0,1 user reviews,1,0,1
7623,1288040,0,0,No user reviews,0,0,0
7624,1556670,3,0,3 user reviews,1,2,3
7625,1554860,0,0,No user reviews,0,0,0
7626,1579100,2,0,2 user reviews,0,2,2
7627,1544300,0,0,No user reviews,0,0,0
7628,1587630,1,0,1 user reviews,1,0,1
7629,1511540,3,0,3 user reviews,3,0,3
7630,1425070,1,0,9 user reviews,7,2,9
7631,1588570,0,0,No user reviews,0,0,0
7632,1082200,2,0,2 user reviews,1,1,2
7633,1592810,1,0,2 user reviews,2,0,2
7634,1236490,20,7,Positive,34,0,34
7635,1447000,1,8,Very Positive,448,106,554
7636,1454480,0,0,No user reviews,0,0,0
7637,1205450,20,9,Overwhelmingly Positive,3909,187,4096
7638,945740,1,5,Mixed,15,13,28
7639,1595850,0,0,No user reviews,0,0,0
7640,1593640,0,0,No user reviews,0,0,0
7641,1554220,2,8,Very Positive,70,9,79
7642,1581820,13,7,Positive,11,2,13
7643,1589580,0,0,No user reviews,0,0,0
7644,1016600,1,8,Very Positive,332,32,364
7645,1592020,5,0,5 user reviews,4,1,5
7646,1445650,2,0,2 user reviews,2,0,2
7647,1543550,0,0,No user reviews,0,0,0
7648,1094540,1,6,Mostly Positive,57,21,78
7649,1585580,2,0,2 user reviews,1,1,2
7650,1590420,0,0,No user reviews,0,0,0
7651,1587490,2,0,2 user reviews,1,1,2
7652,1582780,0,0,No user reviews,0,0,0
7653,1586010,1,0,1 user reviews,1,0,1
7654,1591840,1,0,1 user reviews,1,0,1
7655,1502980,20,6,Mostly Positive,32,12,44
7656,1502990,1,7,Positive,31,1,32
7657,1502970,1,8,Very Positive,113,9,122
7658,1579120,0,0,No user reviews,0,0,0
7659,1593490,2,8,Very Positive,86,14,100
7660,1559060,5,0,5 user reviews,5,0,5
7661,1436810,2,8,Very Positive,68,9,77
7662,1421140,12,5,Mixed,6,6,12
7663,1590020,0,0,No user reviews,0,0,0
7664,1553170,5,0,5 user reviews,3,2,5
7665,1576990,1,0,1 user reviews,1,0,1
7666,1545590,5,0,5 user reviews,5,0,5
7667,1595930,3,0,3 user reviews,1,2,3
7668,1596060,0,0,No user reviews,0,0,0
7669,1336210,1,7,Positive,30,1,31
7670,1590680,9,0,9 user reviews,6,3,9
7671,1029550,1,6,Mostly Positive,165,59,224
7672,1583530,3,0,3 user reviews,2,1,3
7673,1523720,2,8,Very Positive,90,6,96
7674,1572440,1,5,Mixed,39,28,67
7675,962310,0,0,No user reviews,0,0,0
7676,1591300,0,0,No user reviews,0,0,0
7677,1477250,4,0,4 user reviews,4,0,4
7678,1272070,1,8,Very Positive,134,5,139
7679,843560,1,0,1 user reviews,1,0,1
7680,1577680,1,0,1 user reviews,1,0,1
7681,1108680,13,5,Mixed,9,4,13
7682,1406090,8,0,8 user reviews,7,1,8
7683,1378260,5,0,5 user reviews,5,0,5
7684,1544420,0,0,No user reviews,0,0,0
7685,1587190,14,6,Mostly Positive,11,3,14
7686,1337530,1,8,Very Positive,108,5,113
7687,1335800,1,4,Mostly Negative,10,16,26
7688,1440360,2,0,2 user reviews,2,0,2
7689,1594890,1,0,8 user reviews,8,0,8
7690,1199050,1,7,Positive,8,2,10
7691,1595180,6,0,6 user reviews,5,1,6
7692,1506850,0,0,No user reviews,0,0,0
7693,1347240,1,0,1 user reviews,0,1,1
7694,1578080,0,0,No user reviews,0,0,0
7695,1502180,4,0,4 user reviews,3,1,4
7696,1594420,0,0,No user reviews,0,0,0
7697,1592840,8,0,8 user reviews,7,1,8
7698,1542290,1,7,Positive,11,0,11
7699,1568570,3,0,3 user reviews,1,2,3
7700,1497080,10,7,Positive,10,0,10
7701,1595630,1,0,1 user reviews,0,1,1
7702,1530020,6,0,6 user reviews,5,1,6
7703,1408160,2,0,2 user reviews,2,0,2
7704,1265510,0,0,No user reviews,0,0,0
7705,1547630,0,0,No user reviews,0,0,0
7706,1262180,0,0,No user reviews,0,0,0
7707,1225250,1,0,1 user reviews,1,0,1
7708,646830,4,0,4 user reviews,3,1,4
7709,1427860,1,8,Very Positive,165,6,171
7710,1576020,2,0,2 user reviews,2,0,2
7711,1524650,2,5,Mixed,15,7,22
7712,578540,2,8,Very Positive,244,2,246
7713,1510880,5,0,5 user reviews,4,1,5
7714,1587090,20,8,Very Positive,242,4,246
7715,1346210,10,7,Positive,10,0,10
7716,1101620,6,0,6 user reviews,5,1,6
7717,1588100,0,0,No user reviews,0,0,0
7718,1591730,0,0,No user reviews,0,0,0
7719,1581250,20,5,Mixed,13,8,21
7720,1588880,0,0,No user reviews,0,0,0
7721,1549130,2,0,2 user reviews,2,0,2
7722,1544850,0,0,No user reviews,0,0,0
7723,1514250,1,0,1 user reviews,0,1,1
7724,1320260,1,0,1 user reviews,1,0,1
7725,1541400,4,0,4 user reviews,0,4,4
7726,1577700,0,0,No user reviews,0,0,0
7727,1356860,1,0,1 user reviews,0,1,1
7728,1416140,1,0,1 user reviews,0,1,1
7729,1512730,1,0,1 user reviews,1,0,1
7730,1590670,2,0,2 user reviews,2,0,2
7731,1588070,1,0,1 user reviews,0,1,1
7732,1591540,3,0,3 user reviews,3,0,3
7733,1530650,1,6,Mostly Positive,73,20,93
7734,1441840,1,7,Positive,40,4,44
7735,1581080,8,0,8 user reviews,4,4,8
7736,1499990,9,0,9 user reviews,9,0,9
7737,1342790,1,6,Mostly Positive,145,62,207
7738,1566580,1,0,6 user reviews,5,1,6
7739,1558210,1,7,Positive,18,1,19
7740,1591870,1,7,Positive,39,2,41
7741,1580090,0,0,No user reviews,0,0,0
7742,1497590,0,0,No user reviews,0,0,0
7743,1514580,1,0,1 user reviews,1,0,1
7744,1549160,11,7,Positive,9,2,11
7745,1588130,5,0,5 user reviews,4,1,5
7746,1563830,7,0,7 user reviews,6,1,7
7747,968760,1,8,Very Positive,71,12,83
7748,1423280,5,0,5 user reviews,5,0,5
7749,1092140,1,5,Mixed,38,19,57
7750,1605760,10,5,Mixed,4,6,10
7751,1587180,0,0,No user reviews,0,0,0
7752,1581050,1,0,1 user reviews,1,0,1
7753,1585500,0,0,No user reviews,0,0,0
7754,1388280,12,7,Positive,12,0,12
7755,1570650,2,0,2 user reviews,2,0,2
7756,1421250,2,8,Very Positive,352,13,365
7757,978460,20,8,Very Positive,3099,222,3321
7758,1591670,20,7,Positive,30,3,33
7759,1198490,7,0,7 user reviews,4,3,7
7760,1576720,1,7,Positive,18,4,22
7761,1506770,7,0,7 user reviews,2,5,7
7762,1519790,1,6,Mostly Positive,61,19,80
7763,1580140,3,0,3 user reviews,3,0,3
7764,1591290,4,9,Overwhelmingly Positive,672,17,689
7765,1568330,1,6,Mostly Positive,12,4,16
7766,1264920,11,7,Positive,11,0,11
7767,1588050,0,0,No user reviews,0,0,0
7768,1588060,1,0,1 user reviews,0,1,1
7769,1584060,1,0,1 user reviews,1,0,1
7770,1535200,20,7,Positive,17,3,20
7771,1158720,10,7,Positive,9,1,10
7772,1590130,2,0,2 user reviews,1,1,2
7773,1588870,1,5,Mixed,43,60,103
7774,1587940,2,0,2 user reviews,1,1,2
7775,1577910,4,0,4 user reviews,3,1,4
7776,1500390,13,7,Positive,13,0,13
7777,1587930,0,0,No user reviews,0,0,0
7778,1394040,0,0,No user reviews,0,0,0
7779,1576240,1,6,Mostly Positive,57,19,76
7780,1585250,15,7,Positive,13,2,15
7781,1505960,1,0,1 user reviews,1,0,1
7782,1369090,1,0,1 user reviews,1,0,1
7783,1587560,5,8,Very Positive,538,36,574
7784,1499890,1,0,1 user reviews,1,0,1
7785,1466110,4,0,4 user reviews,4,0,4
7786,1385460,0,0,No user reviews,0,0,0
7787,1348810,0,0,No user reviews,0,0,0
7788,1559100,1,6,Mostly Positive,15,4,19
7789,1555770,10,7,Positive,9,1,10
7790,1497180,5,0,5 user reviews,4,1,5
7791,863970,5,0,5 user reviews,4,1,5
7792,1134020,1,6,Mostly Positive,17,7,24
7793,1413870,4,9,Overwhelmingly Positive,491,18,509
7794,1003120,4,5,Mixed,31,16,47
7795,1406250,14,6,Mostly Positive,11,3,14
7796,946990,2,5,Mixed,71,55,126
7797,1512320,7,0,7 user reviews,6,1,7
7798,1576480,5,0,5 user reviews,3,2,5
7799,1329600,3,8,Very Positive,150,22,172
7800,1583880,1,5,Mixed,6,4,10
7801,1295270,2,8,Very Positive,265,16,281
7802,1494370,3,0,3 user reviews,3,0,3
7803,1571440,20,8,Very Positive,4207,586,4793
7804,1588950,1,0,3 user reviews,3,0,3
7805,1476170,1,6,Mostly Positive,42,14,56
7806,1274720,2,0,2 user reviews,1,1,2
7807,1213230,3,8,Very Positive,148,6,154
7808,1273690,20,5,Mixed,16,9,25
7809,1541020,0,0,No user reviews,0,0,0
7810,1590730,4,6,Mostly Positive,184,48,232
7811,1097750,20,8,Very Positive,50,11,61
7812,1591350,0,0,No user reviews,0,0,0
7813,1367330,1,0,8 user reviews,3,5,8
7814,1266890,20,5,Mixed,14,9,23
7815,795420,2,9,Overwhelmingly Positive,551,21,572
7816,732050,2,8,Very Positive,492,112,604
7817,651150,3,6,Mostly Positive,640,171,811
7818,1586300,1,6,Mostly Positive,9,3,12
7819,1537090,2,0,2 user reviews,2,0,2
7820,1455490,2,0,2 user reviews,2,0,2
7821,1588940,1,7,Positive,22,2,24
7822,1530720,5,8,Very Positive,302,48,350
7823,1589450,0,0,No user reviews,0,0,0
7824,1591610,0,0,No user reviews,0,0,0
7825,1414530,14,7,Positive,14,0,14
7826,1419380,0,0,No user reviews,0,0,0
7827,1589070,11,6,Mostly Positive,8,3,11
7828,1588780,1,0,1 user reviews,1,0,1
7829,646240,0,0,No user reviews,0,0,0
7830,1578980,2,0,2 user reviews,2,0,2
7831,1590260,1,0,1 user reviews,1,0,1
7832,1575040,3,0,3 user reviews,3,0,3
7833,867420,13,5,Mixed,8,5,13
7834,720620,5,8,Very Positive,1906,121,2027
7835,1576860,0,0,No user reviews,0,0,0
7836,1543530,0,0,No user reviews,0,0,0
7837,1557510,6,0,6 user reviews,4,2,6
7838,1073350,2,0,2 user reviews,2,0,2
7839,1590360,0,0,No user reviews,0,0,0
7840,1558710,0,0,No user reviews,0,0,0
7841,1450310,19,7,Positive,19,0,19
7842,1049870,4,0,4 user reviews,1,3,4
7843,1588140,9,0,9 user reviews,9,0,9
7844,1296980,2,7,Positive,34,7,41
7845,965390,6,0,6 user reviews,6,0,6
7846,1560170,2,0,2 user reviews,0,2,2
7847,847680,1,7,Positive,21,0,21
7848,1048660,20,8,Very Positive,92,5,97
7849,1476760,1,7,Positive,23,1,24
7850,1582850,0,0,No user reviews,0,0,0
7851,1468800,2,0,2 user reviews,1,1,2
7852,1566430,2,0,2 user reviews,1,1,2
7853,1582890,1,0,3 user reviews,3,0,3
7854,1175250,8,0,8 user reviews,8,0,8
7855,1587950,1,0,1 user reviews,1,0,1
7856,1583450,3,0,3 user reviews,3,0,3
7857,1015890,2,6,Mostly Positive,77,25,102
7858,1487430,11,7,Positive,10,1,11
7859,1573220,5,0,5 user reviews,5,0,5
7860,1532520,1,7,Positive,19,2,21
7861,1245080,0,0,No user reviews,0,0,0
7862,1390650,5,0,5 user reviews,0,5,5
7863,1546360,3,0,3 user reviews,2,1,3
7864,1084360,2,6,Mostly Positive,8,3,11
7865,1577450,0,0,No user reviews,0,0,0
7866,985510,19,7,Positive,16,3,19
7867,1589970,0,0,No user reviews,0,0,0
7868,1589420,0,0,No user reviews,0,0,0
7869,1522140,19,5,Mixed,11,8,19
7870,1589010,14,7,Positive,13,1,14
7871,1497600,15,7,Positive,13,2,15
7872,1325910,0,0,No user reviews,0,0,0
7873,1569550,2,8,Very Positive,214,23,237
7874,1370940,3,0,3 user reviews,2,1,3
7875,374280,2,5,Mixed,273,195,468
7876,1588000,0,0,No user reviews,0,0,0
7877,1587610,0,0,No user reviews,0,0,0
7878,1437020,2,0,2 user reviews,0,2,2
7879,1563820,7,0,7 user reviews,7,0,7
7880,1487230,0,0,No user reviews,0,0,0
7881,1533960,0,0,No user reviews,0,0,0
7882,1584140,0,0,No user reviews,0,0,0
7883,1587720,3,0,3 user reviews,2,1,3
7884,1590030,0,0,No user reviews,0,0,0
7885,1588510,2,0,2 user reviews,1,1,2
7886,1586660,4,0,4 user reviews,3,1,4
7887,1546350,3,0,3 user reviews,2,1,3
7888,1352080,0,0,No user reviews,0,0,0
7889,632300,7,6,Mostly Positive,1277,324,1601
7890,1567980,4,0,4 user reviews,1,3,4
7891,1342220,7,0,7 user reviews,6,1,7
7892,1373250,1,0,1 user reviews,1,0,1
7893,1401340,1,6,Mostly Positive,26,9,35
7894,1381360,2,0,2 user reviews,2,0,2
7895,380650,0,0,No user reviews,0,0,0
7896,1529440,0,0,No user reviews,0,0,0
7897,1348250,8,0,8 user reviews,8,0,8
7898,1585990,0,0,No user reviews,0,0,0
7899,1334000,6,8,Very Positive,291,47,338
7900,1566740,4,0,4 user reviews,2,2,4
7901,1219620,1,8,Very Positive,52,8,60
7902,1357220,11,7,Positive,11,0,11
7903,1545820,1,0,1 user reviews,0,1,1
7904,1564630,11,5,Mixed,6,5,11
7905,1580570,1,7,Positive,23,2,25
7906,1584560,3,0,3 user reviews,2,1,3
7907,1115870,8,0,8 user reviews,8,0,8
7908,1578750,1,0,1 user reviews,1,0,1
7909,1564020,7,0,7 user reviews,5,2,7
7910,1589040,1,0,1 user reviews,0,1,1
7911,1579450,1,0,1 user reviews,0,1,1
7912,1587430,0,0,No user reviews,0,0,0
7913,1048350,1,6,Mostly Positive,62,18,80
7914,1574750,12,7,Positive,10,2,12
7915,1577280,15,5,Mixed,10,5,15
7916,1560850,2,0,2 user reviews,1,1,2
7917,1575320,1,0,1 user reviews,1,0,1
7918,1505690,0,0,No user reviews,0,0,0
7919,1585030,10,5,Mixed,6,4,10
7920,1499980,2,0,2 user reviews,2,0,2
7921,1451570,0,0,No user reviews,0,0,0
7922,1259240,0,0,No user reviews,0,0,0
7923,1243360,12,6,Mostly Positive,9,3,12
7924,1581280,7,0,7 user reviews,7,0,7
7925,1559960,8,0,8 user reviews,8,0,8
7926,1579490,4,0,4 user reviews,4,0,4
7927,1515870,10,5,Mixed,6,4,10
7928,1405470,1,6,Mostly Positive,87,25,112
7929,1520280,3,0,3 user reviews,3,0,3
7930,1421600,1,0,1 user reviews,1,0,1
7931,1342660,13,7,Positive,13,0,13
7932,942990,10,7,Positive,10,0,10
7933,1560940,1,0,4 user reviews,0,4,4
7934,1586290,2,8,Very Positive,121,9,130
7935,988930,18,7,Positive,16,2,18
7936,1574720,0,0,No user reviews,0,0,0
7937,1239020,9,5,Mixed,175,99,274
7938,1049560,6,0,6 user reviews,6,0,6
7939,1559990,4,0,4 user reviews,3,1,4
7940,1198090,3,8,Very Positive,980,58,1038
7941,1565720,4,0,4 user reviews,4,0,4
7942,1554840,6,9,Overwhelmingly Positive,690,20,710
7943,1597330,7,0,7 user reviews,7,0,7
7944,1575730,2,7,Positive,15,1,16
7945,1565220,1,6,Mostly Positive,195,71,266
7946,1567310,3,0,3 user reviews,1,2,3
7947,1583180,4,0,4 user reviews,4,0,4
7948,1543590,1,5,Mixed,18,9,27
7949,1583000,5,0,5 user reviews,3,2,5
7950,1191900,3,8,Very Positive,370,33,403
7951,1577240,1,7,Positive,28,7,35
7952,1585120,7,0,7 user reviews,3,4,7
7953,1502230,20,8,Very Positive,50,10,60
7954,1578300,1,0,1 user reviews,1,0,1
7955,1038370,4,8,Very Positive,1285,155,1440
7956,1573170,17,7,Positive,17,0,17
7957,1555950,2,0,2 user reviews,2,0,2
7958,1481720,2,0,2 user reviews,2,0,2
7959,1566460,1,0,1 user reviews,1,0,1
7960,1578070,1,0,1 user reviews,1,0,1
7961,1538170,1,0,1 user reviews,0,1,1
7962,1361720,1,0,1 user reviews,1,0,1
7963,1582950,8,0,8 user reviews,8,0,8
7964,1577420,0,0,No user reviews,0,0,0
7965,1406200,20,7,Positive,22,3,25
7966,1530370,18,7,Positive,16,2,18
7967,1280730,7,0,7 user reviews,7,0,7
7968,869640,2,0,2 user reviews,1,1,2
7969,1418180,20,7,Positive,25,1,26
7970,1480410,9,0,9 user reviews,5,4,9
7971,1586090,2,0,2 user reviews,1,1,2
7972,1502520,18,7,Positive,18,0,18
7973,937090,2,0,2 user reviews,2,0,2
7974,1428370,20,7,Positive,36,1,37
7975,1583830,4,0,4 user reviews,4,0,4
7976,1255920,0,0,No user reviews,0,0,0
7977,1301930,1,7,Positive,22,3,25
7978,1082890,20,5,Mixed,35,17,52
7979,1576470,2,0,2 user reviews,1,1,2
7980,1586120,6,0,6 user reviews,3,3,6
7981,1490490,20,7,Positive,23,0,23
7982,1558990,1,6,Mostly Positive,52,15,67
7983,1489130,0,0,No user reviews,0,0,0
7984,1455650,1,0,1 user reviews,0,1,1
7985,1362270,1,0,1 user reviews,1,0,1
7986,1301230,1,7,Positive,21,5,26
7987,1141120,1,7,Positive,16,2,18
7988,1565710,7,0,7 user reviews,4,3,7
7989,937960,20,7,Positive,31,6,37
7990,733460,1,6,Mostly Positive,125,47,172
7991,1582260,2,0,2 user reviews,2,0,2
7992,1584350,0,0,No user reviews,0,0,0
7993,1495860,1,8,Very Positive,187,13,200
7994,1334910,20,7,Positive,30,1,31
7995,1510410,14,7,Positive,12,2,14
7996,1196440,1,7,Positive,32,0,32
7997,1360600,1,7,Positive,14,1,15
7998,1082430,20,9,Overwhelmingly Positive,6657,138,6795
7999,11550,3,8,Very Positive,72,18,90
8000,1503130,2,0,2 user reviews,1,1,2
8001,1546370,4,0,4 user reviews,2,2,4
8002,1452870,3,0,3 user reviews,3,0,3
8003,1580960,1,0,1 user reviews,0,1,1
8004,1577900,3,0,3 user reviews,2,1,3
8005,1579320,1,5,Mixed,22,10,32
8006,1446510,7,0,7 user reviews,4,3,7
8007,1458100,17,8,Very Positive,2328,244,2572
8008,1582700,2,0,2 user reviews,0,2,2
8009,1519040,1,7,Positive,12,2,14
8010,668550,1,8,Very Positive,108,21,129
8011,1535960,1,0,1 user reviews,1,0,1
8012,1514370,1,7,Positive,27,3,30
